69.51381720628156	2859477.565705886
70.4515250754843	2950162.350801345
71.38288340710574	3040233.3683060026
72.30800341003534	3129701.367298754
73.22699629316259	3218577.0970348567
74.1399732653769	3306871.3069436327
75.04704553556776	3394594.7466262383
75.94832431262464	3481758.165853437
76.84392080543695	3568372.3145634485
77.7339462228942	3654447.9428598173
78.61851177388584	3739995.8010093328
79.49772866730132	3825026.6394399814
80.37170811203009	3909551.208738949
81.24056131696162	3993580.2596506653
82.10439949098537	4077124.543074878
82.9633338429908	4160194.810064777
83.81747558186737	4242801.81182516
84.66693591650453	4324956.299710637
85.51182605579174	4406669.025223875
86.35225720861848	4487950.740013888
87.18834058387418	4568812.195874356
88.02018739044833	4649264.144742012
88.84790883723036	4729317.338695034
89.67161613310975	4808982.529951509
90.4900710713327	4888139.961023683
91.29824294733974	4966303.077530017
92.09656869680558	5043514.12999621
92.88611035095299	5119875.826641036
93.66792994100479	5195490.876883712
94.44308949818374	5270461.9913147
95.21265105371265	5344891.881670289
95.97767663881432	5418883.2608109135
96.73922828471153	5492538.842703246
97.49836802262709	5565961.342406014
98.253428593169	5638989.503416611
99.00017575261816	5711213.792293346
99.74011329913546	5782779.648542438
100.47491972126058	5853849.409110399
101.20627350753324	5924585.412619373
101.93585314649317	5995149.999343121
102.6653371266801	6065705.511192443
103.39640393663373	6136414.29170993
104.87	6278941.0411131065
105.61581886655793	6351077.189829733
107.12217476036199	6496773.60337474
107.87843776733857	6569920.485450974
109.38644885076701	6715778.127267446
110.13392290694934	6788075.4913968295
111.60512299757636	6930373.801237194
112.32641997089019	7000139.789008008
113.75029828423935	7137862.041363329
114.45421245141097	7205947.2131821625
115.84908051558851	7340864.479112072
116.54127029613059	7407816.107416565
117.9182510629616	7541004.194565274
118.60473121694065	7607404.035071848
119.98478386409897	7740890.197874859
121.36070161956988	7873977.042860985
122.71230835274541	8004712.996747185
124.01942793301762	8131146.45033012
125.26293723806614	8251427.615551272
126.44487663364198	8365753.77347674
127.58675236104376	8476205.110795932
128.71078414735294	8584930.863680065
129.83919171965093	8694080.302310456
130.994114180947	8805794.931669567
132.184321392655	8920923.088441366
133.39058303135968	9037604.663276754
134.59016352711802	9153640.45224545
136.3272730684807	9321672.439796384
137.40094547514394	9425530.128054956
138.96853237866824	9577165.478848347
140.0938394233616	9686018.850180477
141.82175866109694	9853165.016130358
142.9521433514924	9962510.63388858
145.73936754979013	10232129.294899171
147.40433451897863	10393189.034829825
148.51689156292002	10500812.193734735
151.30744803746845	10770758.370341808
154.594248627061	11088712.348475998
